更新时间,#genre#
20260207 21:28,url

RespoTime,whitelist,#genre#
259.45ms,小小天才搞笑视频,https://www.goodiptv.club/douyu/9419678
259.48ms,茶啊二中官方,https://www.goodiptv.club/douyu/2925610
259.54ms,Vevo Country (1080p),https://amg00056-vevotv-vevocountryau-samsungau-ktmqm.amagi.tv/playlist/amg00056-vevotv-vevocountryau-samsungau/playlist.m3u8
259.62ms,文侠灬楊楊,https://www.goodiptv.club/douyu/10317257
259.62ms,Cinema TV Senegal,https://t.freetv.fun/live/cinema-5.m3u8
259.65ms,Hi欣欣,https://www.goodiptv.club/douyu/11996166
259.65ms,小红在农村,https://www.goodiptv.club/douyu/1492444
259.73ms,CCTV1,https://stream1.freetv.fun/f1fa8406434117dfaa5c0b174fa90a31da74b1ad921fc3ce3662a40cff4d9001.m3u8
259.80ms,郭云神奇,https://www.goodiptv.club/douyu/8694831
259.81ms,龙华经典,http://xtvantsc.xyz/litv_ts.php?id=litv-longturn21
259.87ms,Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
259.88ms,小手枪Newhandgun,https://www.goodiptv.club/douyu/8943060
259.94ms,张宇394795,https://www.goodiptv.club/douyu/7508566
259.97ms,热影连连看,https://www.goodiptv.club/douyu/9388931
260.04ms,XITE Siempre Latino,https://d1xc25jm9e0l4b.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-xplkt8i7m24dc/XITE_Siempre_Latino.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBD3300010L9
260.10ms,Koogi TV,https://5d658d7e9f562.streamlock.net/koogi.tv/koogi.smil/playlist.m3u8
260.19ms,霹雳舞大叔,https://www.goodiptv.club/douyu/1528853
260.21ms,Love Nature en Espanol [Geo-blocked],https://amg01515-amg01515c17-xumo-us-2489.playouts.now.amagi.tv/bamus-lovenaturespanish-roku/playlist.m3u8
260.23ms,shhher,https://www.goodiptv.club/douyu/8733680
260.27ms,粽子酱v,https://www.goodiptv.club/douyu/9390685
260.30ms,纸鸢SomniumV,https://www.goodiptv.club/douyu/9506782
260.34ms,刘少丶7012,https://www.goodiptv.club/douyu/131977
260.34ms,永远快乐的小美女,https://www.goodiptv.club/douyu/6091425
260.37ms,享看电影,https://www.goodiptv.club/douyu/8974130
260.44ms,PBS Nature (1080p) [Geo-blocked],https://amg02333-pbs-amg02333c11-firetv-us-4242.playouts.now.amagi.tv/playlist.m3u8
260.45ms,女王泡面V,https://www.goodiptv.club/douyu/9369937
260.48ms,橙記Orange丶,https://www.goodiptv.club/douyu/4549169
260.50ms,鸡哥聊电影,https://www.goodiptv.club/douyu/5067952
260.51ms,VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8
260.53ms,gslaini,https://www.goodiptv.club/douyu/6997954
260.54ms,九仙人儿,https://www.goodiptv.club/douyu/8669085
260.55ms,Alkarma TV Middle East (1080p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame1.smil/playlist.m3u8
260.65ms,已知艺术家漫画解说,https://www.goodiptv.club/douyu/5907076
260.67ms,蓝星人一ET,https://www.goodiptv.club/douyu/9431727
260.68ms,FOX SOUL,https://fox-foxsoul-samsungus.amagi.tv/playlist.m3u8
260.69ms,Michael说大片,https://www.goodiptv.club/douyu/8841881
260.70ms,顾止最爱的小胖宝贝,https://www.goodiptv.club/douyu/238643
260.82ms,SKYE魏,https://www.goodiptv.club/douyu/9460834
260.90ms,飘洋过海来,https://www.goodiptv.club/douyu/9548850
260.92ms,CGTN,https://0472.org/hls/cgtn.m3u8
260.94ms,助眠师海宝宝,https://www.goodiptv.club/douyu/1103328
260.94ms,OooOlivia奥莉蕉,https://www.goodiptv.club/douyu/9678862
260.96ms,果冻萌萌的丶,https://www.goodiptv.club/douyu/9607934
260.98ms,九冢嵬,https://www.goodiptv.club/douyu/9393501
261.01ms,枫泽雨畔,https://www.goodiptv.club/douyu/5279518
261.01ms,立秋动画,https://www.goodiptv.club/douyu/10351891
261.05ms,驴哥说电影,https://www.goodiptv.club/douyu/5376478
261.08ms,屿风体育,https://www.goodiptv.club/douyu/10329889
261.09ms,湖南花戏,https://www.goodiptv.club/douyu/12091975
261.10ms,猫总白一航,https://www.goodiptv.club/douyu/9517105
261.17ms,小馒头叫包几,https://www.goodiptv.club/douyu/9028721
261.18ms,萌宠妙妙屋,https://www.goodiptv.club/douyu/8653533
261.22ms,酋知鱼,https://www.goodiptv.club/douyu/5408225
261.23ms,树根龙门阵,https://www.goodiptv.club/douyu/1833459
261.30ms,萨摩耶王小羊,https://www.goodiptv.club/douyu/9559063
261.31ms,沂沐啊,https://www.goodiptv.club/douyu/9481137
261.36ms,Rancho Cucamonga RCTV3 (Rancho Cucamonga CA) (480p),https://vod.cityofrc.us/live-6/live/stream-1/live.m3u8
261.37ms,过往1908,https://www.goodiptv.club/douyu/8721095
261.42ms,周杰伦颜老师,https://www.goodiptv.club/douyu/7537296
261.44ms,莫扎金,https://www.goodiptv.club/douyu/9272077
261.44ms,Channel 5,https://live.catvod.com/live.php?id=Channel5HD
261.48ms,乐儿丶Ler,https://www.goodiptv.club/douyu/8221699
261.51ms,贾玲经典小品,https://www.goodiptv.club/douyu/10419541
261.54ms,Alkarma TV Australia (1080p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaau.smil/playlist.m3u8
261.65ms,Horizon Sports,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/horizon-sports/master.m3u8?ads.vf=yqVv-4q1FVG
261.72ms,Omrop Fryslân,https://d3pvma9xb2775h.cloudfront.net/live/omropfryslan/f8f68bd5/playlist.m3u8
261.76ms,言官有本,https://www.goodiptv.club/douyu/9660124
261.77ms,龙又z,https://www.goodiptv.club/douyu/9477915
261.80ms,7师傅,https://www.goodiptv.club/douyu/17732
261.80ms,KTV India,https://t.freetv.fun/live/rt-india.m3u8
261.85ms,师落,https://www.goodiptv.club/douyu/6911044
261.86ms,电影笔记,https://www.goodiptv.club/douyu/9636034
261.87ms,阿九筒的春天,https://www.goodiptv.club/douyu/3705679
261.88ms,龙视本山快乐营,https://www.goodiptv.club/douyu/9374865
261.90ms,爱看剧的家Fat喵,https://www.goodiptv.club/douyu/65943
261.91ms,小明不背锅up,https://www.goodiptv.club/douyu/117854
261.96ms,奇趣研究,https://www.goodiptv.club/douyu/8661456
261.98ms,荒野有声书,https://www.goodiptv.club/douyu/10650322
262.00ms,腹黑电影,https://www.goodiptv.club/douyu/8867878
262.00ms,经典拳赛,https://www.goodiptv.club/douyu/9412138
262.01ms,侃片黑菠萝,https://www.goodiptv.club/douyu/5803764
262.02ms,PP看动漫,https://www.goodiptv.club/douyu/9837291
262.02ms,小涛讲电影V,https://www.goodiptv.club/douyu/8415464
262.04ms,民视旅游,http://xtvantsc.xyz/litv_ts.php?id=litv-ftv07
262.12ms,5毒士,https://www.goodiptv.club/douyu/9406600
262.20ms,是真的林虎LinHu,https://www.goodiptv.club/douyu/9540113
262.21ms,傲天皇妃sama,https://www.goodiptv.club/douyu/2073
262.21ms,隐紫大人不会吐槽,https://www.goodiptv.club/douyu/9207457
262.21ms,鞋荐JMJ,https://www.goodiptv.club/douyu/865331
262.21ms,Artflix Movie Classics (720p),https://amogonetworx-artflix-1-nl.samsung.wurl.tv/playlist.m3u8
262.24ms,功夫联盟2020,https://www.goodiptv.club/douyu/9169624
262.28ms,大米饭影视,https://www.goodiptv.club/douyu/9824094
262.29ms,篮球人物,https://www.goodiptv.club/douyu/8434598
262.31ms,傲娇的超级赛亚人,https://www.goodiptv.club/douyu/4373285
262.36ms,白鱼Sakana,https://www.goodiptv.club/douyu/9611771
262.37ms,电视这个圈儿,https://www.goodiptv.club/douyu/9425669
262.40ms,猴博士爱讲课V,https://www.goodiptv.club/douyu/8799739
262.41ms,XCin888,https://www.goodiptv.club/douyu/3617935
262.44ms,少年看电影,https://www.goodiptv.club/douyu/8762120
262.46ms,管哥视频,https://www.goodiptv.club/douyu/10181584
262.47ms,三国颜老师,https://www.goodiptv.club/douyu/12253936
262.48ms,Unbeaten (1080p),https://unbeaten-tcl.amagi.tv/playlist.m3u8
262.54ms,Poison丶冰冰,https://www.goodiptv.club/douyu/74374
262.59ms,是不是Pro,https://www.goodiptv.club/douyu/9475113
262.64ms,火柴人HyunsDojo,https://www.goodiptv.club/douyu/9430394
262.66ms,王Li差点红,https://www.goodiptv.club/douyu/9348469
262.68ms,南国小豆豆,https://www.goodiptv.club/douyu/3310454
262.68ms,锅盖哒,https://www.goodiptv.club/douyu/9398828
262.74ms,纬来电影,https://smt.858.qzz.io/Smart.php?id=videolandmovie
262.75ms,吸奇侠,https://www.goodiptv.club/douyu/8986636
262.76ms,齐司礼,https://www.goodiptv.club/douyu/9481340
262.78ms,懒猫是只喵,https://www.goodiptv.club/douyu/260322
262.79ms,萌小鬼,https://www.goodiptv.club/douyu/3928
262.82ms,丶清风浊酒丶,https://www.goodiptv.club/douyu/5918434
262.84ms,虾米大模王,https://www.goodiptv.club/douyu/102114
262.84ms,看个M啊,https://www.goodiptv.club/douyu/9720919
262.87ms,草帽丶海贼团,https://www.goodiptv.club/douyu/997925
262.89ms,奇光主播e,https://www.goodiptv.club/douyu/11849873
262.92ms,乡村水龙,https://www.goodiptv.club/douyu/9486905
262.92ms,CCTV12,https://t.freetv.fun/live/cctv12-7.m3u8
262.93ms,菠萝屋的海绵宝宝,https://www.goodiptv.club/douyu/3949681
262.98ms,冷孝洪,https://www.goodiptv.club/douyu/9527761
262.99ms,靖天卡通,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv044
263.02ms,蕃薯粥粥煮好了,https://www.goodiptv.club/douyu/11878141
263.05ms,云襄白羽,https://www.goodiptv.club/douyu/10508677
263.09ms,萱草丶daylily,https://www.goodiptv.club/douyu/9685770
263.17ms,迷剧阿菁,https://www.goodiptv.club/douyu/9486024
263.19ms,爱旅行的巧克力,https://www.goodiptv.club/douyu/9653323
263.20ms,林九影视,https://www.goodiptv.club/douyu/7212528
263.23ms,斗鱼恐怖游戏合集,https://www.goodiptv.club/douyu/10401481
263.24ms,纆緣老给给,https://www.goodiptv.club/douyu/9543413
263.25ms,当幽兰剑遇上链子刀,https://www.goodiptv.club/douyu/6027991
263.27ms,疯狂尛瀦瀦,https://www.goodiptv.club/douyu/4290711
263.28ms,钟意嚼完唔松弟弟邊爐,https://www.goodiptv.club/douyu/8912325
263.28ms,热星音乐菌,https://www.goodiptv.club/douyu/8405922
263.29ms,民视,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv155
263.31ms,卿离倾心,https://www.goodiptv.club/douyu/7286439
263.31ms,许君聪经典小品,https://www.goodiptv.club/douyu/10419558
263.33ms,久远丶酱,https://www.goodiptv.club/douyu/9046649
263.34ms,TUOK肖恩,https://www.goodiptv.club/douyu/9392433
263.37ms,牛叔说电影,https://www.goodiptv.club/douyu/2758565
263.39ms,小乔讲电影,https://www.goodiptv.club/douyu/8413908
263.40ms,智林体育,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv101
263.44ms,电影幕后喵,https://www.goodiptv.club/douyu/8884074
263.50ms,话龙电竞,https://www.goodiptv.club/douyu/9957571
263.53ms,龙视爱笑会议室,https://www.goodiptv.club/douyu/9375430
263.57ms,小司马说剧,https://www.goodiptv.club/douyu/9660127
263.58ms,OE档案,https://www.goodiptv.club/douyu/6725858
263.62ms,网神影厅,https://www.goodiptv.club/douyu/508118
263.75ms,奇光主播q,https://www.goodiptv.club/douyu/12560807
263.75ms,RNDxc,https://www.goodiptv.club/douyu/4585643
263.78ms,游戏上Miss,https://www.goodiptv.club/douyu/1355801
263.79ms,民视新闻,http://xtvantsc.xyz/litv_ts.php?id=litv-ftv13
263.80ms,仓鼠大逃亡,https://www.goodiptv.club/douyu/10354920
263.86ms,月影Yueing212,https://www.goodiptv.club/douyu/8885525
263.87ms,柳青瑶本尊,https://www.goodiptv.club/douyu/2281324
263.90ms,扒圈圈V,https://www.goodiptv.club/douyu/9649913
263.97ms,RTHK32,https://cdn.163189.xyz/163189/rthk32
264.01ms,theDove TV (720p),https://thedovetv.bozztv.com/thedovetv/thedovetv/index.m3u8
264.09ms,打工战士SWEET,https://www.goodiptv.club/douyu/8795660
264.12ms,小刚学长o,https://www.goodiptv.club/douyu/9701497
264.13ms,TFBOYS饭团,https://www.goodiptv.club/douyu/9565765
264.14ms,蓝翔老三国,https://www.goodiptv.club/douyu/7459925
264.16ms,蓝翔新三国,https://www.goodiptv.club/douyu/5908256
264.16ms,洛克电影,https://www.goodiptv.club/douyu/9414884
264.20ms,魔术师丶西索,https://www.goodiptv.club/douyu/6610883
264.20ms,柠柠柠萌菌,https://www.goodiptv.club/douyu/9720895
264.21ms,儿童|MiaoMi,http://free.cnlive.club/channel/n70dedb3e/index.m3u8?q=1752629214236
264.22ms,sekai的光子,https://www.goodiptv.club/douyu/9564766
264.23ms,爆笑行为大赏,https://www.goodiptv.club/douyu/10329767
264.24ms,16 anni e incinta – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/60940a07d88ba90007b9cb71/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
264.25ms,FGO丶Master1,https://www.goodiptv.club/douyu/9477851
264.28ms,爱星影视,https://www.goodiptv.club/douyu/9476806
264.30ms,猪肉熟了,https://www.goodiptv.club/douyu/296836
264.32ms,海王尼加拉,https://www.goodiptv.club/douyu/10039005
264.34ms,在下小苏Su,https://www.goodiptv.club/douyu/8658051
264.34ms,Localish (720p),https://aegis-cloudfront-1.tubi.video/0ecc85a2-5e1b-482a-9c69-3eaaee160f2e/index.m3u8
264.35ms,当燕双鹰遇见李元芳,https://www.goodiptv.club/douyu/3439096
264.37ms,Go USA TV (720p),https://brandusa-gousa-1-be.samsung.wurl.tv/playlist.m3u8
264.44ms,小铁房乐队,https://www.goodiptv.club/douyu/9624976
264.44ms,Mystery Science Theater 3000 (1080p),https://mst3k-vizio.amagi.tv/playlist.m3u8
264.46ms,阿魁方言配音,https://www.goodiptv.club/douyu/9442903
264.47ms,渔村小马,https://www.goodiptv.club/douyu/1447771
264.47ms,果冻lui,https://www.goodiptv.club/douyu/9191790
264.48ms,瓦岗寨主坑爹李,https://www.goodiptv.club/douyu/7661496
264.50ms,玖月影视,https://www.goodiptv.club/douyu/9339251
264.52ms,老人家小熊猫君,https://www.goodiptv.club/douyu/753342
264.65ms,齐木楠雄的哦呼v,https://www.goodiptv.club/douyu/9415755
264.66ms,铁头与橘子,https://www.goodiptv.club/douyu/9450942
264.71ms,TSSS映画,https://www.goodiptv.club/douyu/9749339
264.74ms,夜与白鲸V,https://www.goodiptv.club/douyu/9734515
264.74ms,皮皮动漫星球,https://www.goodiptv.club/douyu/8841920
264.81ms,音乐台长,https://www.goodiptv.club/douyu/9629943
264.89ms,大狼狗刨祖坟,https://www.goodiptv.club/douyu/10217975
264.91ms,崔然竣舞台天才,https://www.goodiptv.club/douyu/113158
264.91ms,关云猖,https://www.goodiptv.club/douyu/8820996
264.97ms,天才简史,https://www.goodiptv.club/douyu/8662915
264.97ms,小黑豹子啊,https://www.goodiptv.club/douyu/9458184
265.07ms,無才先生,https://www.goodiptv.club/douyu/8317571
265.07ms,World poker tour – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608016e446d73500075ea7e0/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
265.08ms,寰宇新闻台湾,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv156
265.11ms,草泥泥影院,https://www.goodiptv.club/douyu/9091049
265.11ms,DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4
265.14ms,繁星之所在,https://www.goodiptv.club/douyu/6033135
265.15ms,阎君说剧,https://www.goodiptv.club/douyu/10475459
265.15ms,中二大帝妮可姬,https://www.goodiptv.club/douyu/9612400
265.16ms,勤时铭悦,https://www.goodiptv.club/douyu/8790357
265.19ms,阿成漫漫看,https://www.goodiptv.club/douyu/8799435
265.22ms,没腿毛的哥哥,https://www.goodiptv.club/douyu/9720447
265.28ms,小毅主播q,https://www.goodiptv.club/douyu/6906628
265.30ms,Sky News (432p),https://d25w9q07b2mtmw.cloudfront.net/live/master_1.m3u8
265.31ms,科幻Fans布玛,https://www.goodiptv.club/douyu/3508304
265.31ms,博然讲电影,https://www.goodiptv.club/douyu/9561992
265.33ms,负担亡魂,https://www.goodiptv.club/douyu/10308242
265.33ms,Fashion TV (360p),https://amg01546-ftv-fashiontv-xiaomi-i9oiw.amagi.tv/playlist/amg01546-ftv-fashiontv-xiaomi/cb553d1c7f6c648a9cd43e63d6ef42a1df246ffc087a8d6933fb4b926bc10f41e2e5af97b20cac7822fb0fd87f0b66413925924d8b2245d8d964a85a243e517e9b99ac7bc0894e50e98d1f5d7fe0214143ea0b15d7230624daba57098068ed345442ed0f230f33d5bb44fe7001cd86028b7a7f8bf9df03404765676ba61ccf9224c3edd42714983dff932372a75e26c7199604e6368ff19702cf69b66cc1168caa34b8f2aeb446b71b4126c24d9bea0f7fe99678b3833797c9936876a87e235f116f01c2f9a363339c4e4f50f9b09ef135bf5bf9802b856f20a840b67bc466c43af14993f347a4a8b5cb0d1677f49f1b7331fab4f1c4ab7c73b16ff0a7a9fa767f92f9660b2da05ad12c2f3787ee8b43f6a53ba2f675cbe5134c52a9bc4c988fbd90e0b69930e70cc4d3f18a33475a23211a9651ad8868c96990389fc71d25535a57effd71c195d24a3f7245e5d1068c0b7a59ba476818d45d9943b3e94b79be6c7b8eb0c18add5701/188/640x360_1020800/index.m3u8
265.37ms,悉奇,https://www.goodiptv.club/douyu/9401473
265.39ms,羽翼天使的挽歌,https://www.goodiptv.club/douyu/9193179
265.43ms,车模颜值大赏,https://www.goodiptv.club/douyu/10118209
265.43ms,蔡恩雨Priscilla,https://www.goodiptv.club/douyu/9662853
265.44ms,一条闲木鱼,https://www.goodiptv.club/douyu/10102281
265.44ms,FOX 2 San Francisco CA (KTVU) (720p),https://aegis-cloudfront-1.tubi.video/8d9284ec-c451-4e51-a1d4-d16e5c8972af/index.m3u8
265.45ms,Ameritrade (1080p) [Not 24/7],https://tdameritrade-vizio.amagi.tv/playlist.m3u8
265.47ms,丛林工程师,https://www.goodiptv.club/douyu/9804149
265.48ms,谁语说电影,https://www.goodiptv.club/douyu/8705754
265.55ms,小儛电影嘚啵嘚,https://www.goodiptv.club/douyu/8362978
265.56ms,是你的迷弟吖,https://www.goodiptv.club/douyu/7039598
265.56ms,搞笑院长,https://www.goodiptv.club/douyu/8829915
265.59ms,疯狂小潴潴,https://www.goodiptv.club/douyu/5522351
265.59ms,田浅浅w,https://www.goodiptv.club/douyu/9747144
265.60ms,悬疑MOVIE,https://www.goodiptv.club/douyu/9601429
265.61ms,Autostop per il cielo – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/638f286445264d00084ec6dc/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
265.64ms,植物椿de房间,https://www.goodiptv.club/douyu/9771247
265.65ms,河南卫视,https://stream1.freetv.fun/30a83f0e3f611bb25ea4cd2d8df9e6b10e7ffbf002513c5e046dd9fb135dc269.m3u8
265.66ms,渔戈兄弟赶海,https://www.goodiptv.club/douyu/9091847
265.73ms,农村幺妹儿,https://www.goodiptv.club/douyu/9344884
265.78ms,7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
265.80ms,喵招诗雨,https://www.goodiptv.club/douyu/9651121
265.84ms,胡椒粉的胡歌,https://www.goodiptv.club/douyu/5448413
265.84ms,云南影视|澜露直播,https://stream1.freetv.fun/76d6929ef3145eb85fe264b8f83432ccc076db07698455be65ce53c618477a90.m3u8
265.85ms,WPS TV (360p),https://2-fss-2.streamhoster.com/pl_120/amlst:203530-1426406/playlist.m3u8
265.87ms,自说自话的总裁,https://www.goodiptv.club/douyu/9317739
265.88ms,名人物语DY,https://www.goodiptv.club/douyu/9539063
265.91ms,十七岁的道姑,https://www.goodiptv.club/douyu/3186217
265.91ms,代娱说美剧,https://www.goodiptv.club/douyu/9123570
265.91ms,黑衣陌秦mq,https://www.goodiptv.club/douyu/9559308
265.91ms,Stryk TV (1080p),https://fffffff110156200.tvustream.com:8298/ryfy.m3u8
265.92ms,几号房间,https://www.goodiptv.club/douyu/8829425
265.94ms,漫尼动画,https://www.goodiptv.club/douyu/10364790
265.95ms,一目十影,https://www.goodiptv.club/douyu/3643605
265.95ms,黑T毒物,https://www.goodiptv.club/douyu/3579219
265.95ms,曹小灵比比叨,https://www.goodiptv.club/douyu/10289400
265.98ms,民工小代,https://www.goodiptv.club/douyu/9616619
266.00ms,半藏同学,https://www.goodiptv.club/douyu/9372627
266.01ms,喜剧电影笑不停,https://www.goodiptv.club/douyu/10298856
266.03ms,怪兽马提尼电影,https://www.goodiptv.club/douyu/9075333
266.04ms,戏晶SHOW,https://www.goodiptv.club/douyu/9565130
266.04ms,一束光开始,https://www.goodiptv.club/douyu/8662684
266.09ms,宋小宝小品,https://www.goodiptv.club/douyu/9817729
266.10ms,嘴巴鼻子没有沟,https://www.goodiptv.club/douyu/10217984
266.10ms,Celebrity Scene TV (720p),https://rpn.bozztv.com/gusa/gusa-celebrityscene/index.m3u8
266.15ms,桀骜不驯认识,https://www.goodiptv.club/douyu/2041014
266.17ms,sweet夏有甜,https://www.goodiptv.club/douyu/4808115
266.17ms,动画大师姐,https://www.goodiptv.club/douyu/9742136
266.19ms,云南娱乐|澜露直播,https://stream1.freetv.fun/1e519db50efc47898d28b361b278dd74438de87cd84222210bb38c2e60968666.m3u8
266.26ms,钱小元说电影,https://www.goodiptv.club/douyu/9368265
266.28ms,老王追剧吧,https://www.goodiptv.club/douyu/9937291
266.31ms,有部电影儿,https://www.goodiptv.club/douyu/9736479
266.31ms,竹儿公公,https://www.goodiptv.club/douyu/8807568
266.33ms,大荒电影,https://www.goodiptv.club/douyu/3508538
266.34ms,恰饭橘,https://www.goodiptv.club/douyu/7974136
266.34ms,漠漠fumiyo,https://www.goodiptv.club/douyu/8911070
266.38ms,菠萝说电影,https://www.goodiptv.club/douyu/3714736
266.40ms,陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
266.42ms,徐大sao,https://www.goodiptv.club/douyu/7107176
266.47ms,赶海大弟,https://www.goodiptv.club/douyu/9348766
266.49ms,卡皮君本人,https://www.goodiptv.club/douyu/9050486
266.52ms,xiaoxiao1004,https://www.goodiptv.club/douyu/2569874
266.59ms,猫猫村长,https://www.goodiptv.club/douyu/4716
266.59ms,CF柒年,https://www.goodiptv.club/douyu/9087887
266.59ms,KFTR-DT1 [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kftr/kftr.isml/hls/kftr.m3u8
266.60ms,刘松毅,https://www.goodiptv.club/douyu/12128227
266.61ms,大黄喵吖,https://www.goodiptv.club/douyu/12392971
266.62ms,小兰酱177,https://www.goodiptv.club/douyu/11490031
266.63ms,女团社颜老师,https://www.goodiptv.club/douyu/11327316
266.65ms,天JIANG,https://www.goodiptv.club/douyu/9455480
266.67ms,赤焰男孩,https://www.goodiptv.club/douyu/9835644
266.68ms,桃红梨白专栏,https://www.goodiptv.club/douyu/9568196
266.72ms,光影故事汇,https://www.goodiptv.club/douyu/9541423
266.72ms,3ABN Proclaim! Network,https://3abn.bozztv.com/3abn2/Pro_live/smil:Pro_live.smil/playlist.m3u8
